document_url,year,number,extract
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5096,2018,913,"NOMINACIÓN ""DR. GUSTAVO DOMÍNGUEZ"" A CALLE IDENTIFICADA CON EL N° 1325 DEL PLANO CATASTRAL VIGENTE."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5095,2018,912,"NOMINAR TOMÁS ""PILO"" LUNARDI A CALLE IDENTIFICADA CON EL N° 1080 DEL PLANO CATASTRAL VIGENTE."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5081,2018,911,DEROGACIÓN DE LA ORDENANZA N° 886-IAL/2018 Y VUELTA DE TERRENO A DISPOSICIÓN DEL MUNICIPIO.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5080,2018,910,HOMOLOGACIÓN DEL DECRETO MUNICIPAL N° 4820-2018 DE ACEPTACIÓN DE DONACIÓN DE BIENES MUEBLES POR PARTE DEL BANCO COLUMBIA S.A.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5079,2018,909,"INCORPORACIÓN DEL INCISO ""E"" AL ART. 44°) DE LA ORDENANZA N° 1498-o/2004 Y MODIFICACIÓN DEL ART. 128°) DE LA ORDENANZA N° 385-IAL/O/2011."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5078,2018,908,"AUTORIZAR AL DEM A LA COMPRA DE INMUEBLES IDENTIFICADOS COMO MANZANAS N° 14, 16, 17, 32 Y 33 SEGÚN PLANO N° 3/83/90"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5077,2018,907,"AUTORIZACIÓN DE VENTA EN SUBASTA PÚBLICA DE BIENES MUEBLES EN DESUSO, OBSOLETOS Y/O CHATARRA DE LA ADMINISTRACIÓN MUNICIPAL Y DE LA EMPRESA OBRAS SANITARIAS MERCEDES."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5076,2018,906,"EXTENDER LUGARES DE REALIZACIÓN DE ANÁLISIS POR DIGESTIÓN ARTIFICIAL, POR AFECTACIÓN DE TRIQUINOSIS."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5075,2018,905,"INSTITUIR EL 19 DE SEPTIEMBRE DE CADA AÑO COMO ""DÍA MUNICIPAL DEL JOVEN EMPRESARIO"""
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5063,2018,904,"ESTABLECER ADELANTO DEL 7% DEL INCREMENTO SALARIAL PARA PERSONAL MUNICIPAL Y DE OBRAS SANITARIAS MERCEDES, PARA AGOSTO DE 2018."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5062,2018,903,MODIFICACIÓN DEL ART. 3°) DE LA ORDENANZA N° 893-HyP/O/2018 (EXTENSIÓN DE DONACIÓN DE TERRENO A FAVOR DE SOCIEDAD ITALIANA.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5061,2018,902,"AUTORIZAR CIERRE Y CESIÓN DE USO DE CALLE ESTEBAN AGÜERO, ENTRE LAS MANZANAS N° 1563 Y N° 1564 POR PARTE DE RACING CLUB VILLA MERCEDES."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5060,2018,901,HOMOLOGACIÓN DEL ART. 2°) DEL DECRETO MUNICIPAL N° 2429-2018- RESPONSABILIDAD SOCIAL EMPRESARIAL FIRMA BANCO MACRO S.A.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5059,2018,900,"CREACIÓN DEL PROGRAMA MUNICIPAL DE ""ESTACIONES SOLARES""."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5058,2018,899,HOMOLOGACIÓN DEL DECRETO MUNICIPAL N° 1590-2018- CONVENIO DE DACIÓN EN PAGO CON SR. TORIANO DAVID ELIGIO.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5057,2018,898,"ESTABLECIMIENTO DE SISTEMA DE ILUMINACIÓN LED O SUPERIOR, PARA ESPACIOS Y EDIFICIOS PÚBLICOS DEPENDIENTES DEL MUNICIPIO."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5056,2018,897,DEROGACIÓN DE LA ORDENANZA N° 617-IAL/O/2014 Y DEJAR SIN EFECTO LOS ARTS. 6°) Y 8°) DE LA ORDENANZA N° 786-IAL/O/2016.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5055,2018,896,"DECLARAR PLAGA URBANA A LAS ESPECIES ""TORDO RENEGRIDO Y ESTORNINO PINTO"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5038,2018,895,"REGLAMENTACIÓN PARA INSTITUCIONES EDUCATIVAS, PADRES Y/O TUTORES QUE CONTRATEN EMPRESAS DE TRANSPORTE PARA VIAJE DE EGRESADOS."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5037,2018,894,"AUTORIZAR A ESCUELA DE COMPLEJO HABITACIONAL 1640 VIVIENDAS A OCUPACIÓN PROVISORIA DE TRAMO DE CALLE LEÓN BENARÓS, ENTRE CALLE CURUPATÍ Y AVDA MAIPÚ."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5036,2018,893,AUTORIZAR AL DEM A CELEBRAR CONVENIO DE PERMUTA Y DONACIÓN DE INMUEBLE A FAVOR DE SOCIEDAD ITALIANA UNIONE E BENEVOLENZA.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5035,2018,892,ADHESIÓN A LEY PROVINCIAL N° XIV-0856-2013- CREACIÓN Y FUNCIONAMIENTO DEL COLEGIO PÚBLICO DE EDUCACIÓN FÍSICA (COPEF)
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5017,2018,891,MODIFICACIÓN DEL ART. 162°) DE LA ORDENANZA N° 385-IAL/O/2011- CÓDIGO MUNICIPAL DE FALTAS-
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5016,2018,890,RATIFICACIÓN DE CONVENIO FIRMADO ENTRE LA INTENDENCIA MUNICIPAL Y EL SUPERIOR TRIBUNAL DE JUSTICIA DE LA PROVINCIA DE SAN LUIS.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:5015,2018,889,AUTORIZAR AL DEM A CELEBRAR CONVENIO DE ADJUDICACIÓN DE INMUEBLE A FAVOR SRAS. ZAVALA
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4997,2018,888,MODIFICACIÓN ART. 2°) DE A ORDENANZA N° 438-EMAH/O/2018- REGISTRO ÁRBOLES Y ARBOLEDAS DEL ALMA.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4996,2018,887,"MODIFICACIÓN INCISO ""D"" E INCORPORACIÓN INCISO ""E"" ART 1°) DE LA ORDENANZA N° 1201-o/99"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4995,2018,886,"AUTORIZAR AL DEM A CELEBRARl CONVENIO DE ADJUDICACION DE INMUEBLE- MZANA 2211- PARCELA 2- A FAVOR SRA.  BUSTAMANTE EMMA PAOLA,"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4984,2018,885,"MODIFICACIÓN DE LA ORDENANZA N° 1201-o/99- DOBLE SENTIDO DE CIRCULACIÓN DE CALLE GUAYAQUI, EN EL TRAMO COMPRENDIDO ENTRE  PROF. HAMMAN Y AVDA. LEANDRO N. ALEM"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4983,2018,884,"MODIIF. ORDENANZA N° 1201-o/2018- DOBLE SENTIDO DE CIRCULACIÓN CALLE JOSÉ ÁNGEL PES, EN EL TRAMO COMPRENDIDO ENTRE CALLE ARDILES Y COSTANERA SUR."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4982,2018,883,"CREACIÓN DE LA COMISIÓN MUNICIPAL ""CUIDEMOS NUESTROS JÓVENES""."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4981,2018,882,MODIFICACIÓN DEL ART 94°) DE LA ORDENANZA N° 385-IAL/O/2011- CÓDIGO MUNICIPAL DE FALTAS-
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4980,2018,881,"ADHESIÓN A LEY PROVINCIAL N° 0763/2011 ""SISTEMA DE CALIDAD DE LA ADMINISTRACIÓN PÚBLICA""."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4979,2018,880,"ESTABLECER DOBLE SENTIDO DE CIRCULACIÓN A CALLE ASIA/CARLOS PELLEGRINI, EN TODA SU EXTENSIÓN."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4978,2018,879,FACULTAR AL JUZGADO MUNICIPAL DE FALTAS A LA DESTRUCCIÓN TOTAL DE VEHÍCULOS SECUESTRADOS O DECOMISADOS EN DEPÓSITO MUNICIPAL.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4977,2018,878,INCORPORACIÓN DEL INCISO B.6) A LA ORDENANZA N° 847-HyP/O/2017- IMPOSITIVA ANUAL 2018 (EXIMICIÓN 100% IMPUESTOS A PERSONAS TRASPLANTADAS).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4976,2018,877,"DECLARAR EN EL ÁMBITO DE LA CIUDAD DE VILLA MERCEDES AL AÑO 2018 COMO ""AÑO DEL CENTENARIO DE LA REFORMA UNIVERSITARIA"" E IMPRIMIR LEYENDA EN DOCUMENTOS HCD."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4975,2018,876,HOMOLOGACIÓN DEL DECRETO N° 1113-2018- EXCEPCIÓN A ORDENANZA N° 617-IAL/O/2014 A FAVOR DE LA FIRMA BANCO COLUMBIA SA. PARA ESTABLECER DOMICILIO COMERCIAL EN PEDERNERA N° 401.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4959,2018,875,"AUTORIZACIÓN IMPLEMENTACIÓN EXPEDIENTE Y FIRMA DIGITAL EN DEM, HCD-TFM,TCM Y OSM"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4958,2018,874,INCREMENTO SALARIAL DEL 21% PARA PERSONAL DE LA ADMINISTRACIÓN MUNICIPAL
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4957,2018,873,INCREMENTO SALARIAL DEL 21% PARA PERSONAL DE LA EMPRESA OBRAS SANITARIAS MERCEDES
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4956,2018,872,MODIFICACIÓN DEL ART 1°) DE LA ORDENANZA N° 268-ASCE/O/2009
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4955,2018,871,MODIFICACIÓN DEL ARTÍCULO 169°) DE LA ORDENANZA N° 385-IAL/0/2011
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4941,2017,870,DECLARAR EMERGENCIA DE INFRAESTRUCTURA DE REDES DE OBRAS SANITARIAS MERCEDES- CREACIÓN CONSEJO ASESOR.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4940,2017,869,"DECLARACIÓN EMERGENCIA SERVICIO DISPOPSICIÓN FINAL DE RESIDUOS SÓLIDOS, URBANOS, ASIMILABLES, PATOLÓGICOS E INDUSTRIALES."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4939,2017,868,"ESTABLECER COMO TEMA DE ESTADO ""LA SEGURIDAD VIAL"" Y CREACIÓN DEL CONSEJO DE SEGURIDAD VIAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4938,2017,867,AUTORIZAR AL DEM A SUSCRIBIR CONVENIO CON BANCO SUPERVIELLE- INSTALACIÓN ANEXO DE COBRO EN EDIFICIO CENTRAL.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4937,2017,866,"MODIFICACIÓN DEL INCISO ""B"" E INCORPORACIÓN DEL INCISO ""C"" AL ART. 100°) DE LA ORDENANZA N° 847-HyP/O/2017- IMPOSITIVA ANUAL EJERCICIO 2018- ADMINISTRACIÓN MUNICIPAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4936,2017,865,RATIFICACIÓN DECRETO N° 5759/2017- CONVENIO DE DACIÓN EN PAGO SR. BUTVILOFSKY
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4935,2017,864,"AUTORIZAR AL DEM A FIRMA DE CONVENIO CON BANCO SUPERVIELLE- CONSTRUCCIÓN DE ESPACIO RECREATIVO ""PLAZA VIRGEN DE FÁTIMA"""
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4915,2017,863,"HOMOLOGACIÓN DECRETO N° 5618/2017- ACTUALIZACIÓN TARIFARIA SERVICIO DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS, URBANOS, ASIMILABLES Y PATOLÓGICOS, A PARTIR DEL 1° MAYO DE 2017"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4897,2017,862,REEMPLAZO DEL ANEXO II DE LA ORDENANZA IMPOSITIVA- EJERCICIO 2018
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4896,2017,861,"DESIGNAR CON EL NOMBRE DE ""JOSÉ HERRERA"" A ESPACIO VERDE UBICADO ENTRE CALLES ADOLFO PÉREZ, RODOLFO WALWALSH, FÉLIX ROQUE GIMÉNEZ Y ORLANDO LETELIER."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4895,2017,860,PROMOCIÓN Y DESARROLLO E LA ECONOMÍA SOCIAL Y SOLIDARIA.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4877,2017,859,"MODIFICACIÓN DE LOS INCISOS ""D"" Y ""E"" DEL ART 1°) DE LA ORDENANZA N° 1201-o/99"
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4876,2017,858,MODIFICACIÓN ART 1°) DE LA ORDENANZA N° 1493-O/2004 (EXTENSIÓN SENTIDO DE CIRCULACIÓN DOBLE MANO DE CALLE BELGRANO).
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4875,2017,857,"Designar con el nombre de ""1º de Diciembre"" a la arteria identificada como ""Calle 6 Este"" del Plano Catastral vigente de la ciudad de Villa Mercedes."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4855,2017,856,"AUTORIZAR al Departamento Ejecutivo Municipal a celebrar el convenio de cesión a favor de la ""ASOCIACIÓN CIVIL EDUCADORES MANUEL LAINEZ"""
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4850,2017,855,"CREACIÓN DEL REGISTRO ÚNICO DE ASPIRANTES (RUA) TRAVESTIS, TRANSEXUALES Y TRANSGÉNEROS EN EL ÁMBITO DE LA MUNICIPALIDAD DE VILLA MERCEDES."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4849,2017,854,"PROTOCOLO DE ACTUACIÓN ANTE DISCRIMINACIÓN Y/O VIOLENCIAS DE GÉNERO EN TODOS LOS ESTAMENTOS DEL ESTADO MUNICIPAL, ENTES AUTÁRQUICOS U ORGANISMOS DESCENTRALIZADOS."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4848,2017,853,"Calificación de ""PASIVOS AMBIENTALES"" de lugares y entornos de la ciudad de Villa Mercedes."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4847,2017,852,Modificación del Art. 11º)- Capítulo III- de la Ordenanza Nº 1000-o/1996.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4846,2017,851,Incorporación Art. 7º Bis) a la Ordenanza Nº 432-DE/O/2012 (Incentivo Fiscal tasas OSM)
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4555,2017,800,INCORPORACIÓN ART. 3° BIS) A ORDENANZA N° 797-HCD/O/2017
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4537,2017,799,INCREMENTO SALARIAL PARA PERSONAL DE OBRAS SANITARIAS MERCEDES- AÑO 2017
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4536,2017,798,"NOMINACIÓN ""POETA OSCAR SOSA RÍOS"" A ESPACIO VERDE DE CALLES LIBERTAD Y GONZÁLEZ TUÑÓN- BARRIO LOS POETAS."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4535,2017,797,INCREMENTO SALARIAL PARA PERSONAL MUNICIPAL- AÑO 2017.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4495,2017,796,NUEVO VALOR PARA SERVICIO SEMI
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4456,2016,795,ORDENAMIENTO DE LA RECOLECCIÓN INFORMAL DE RESIDUOS EN LA VÍA PÚBLICA
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4455,2016,794,"NOMINACIÓN ""EDMUNDO TELLO CORNEJO"" A CALLE N° 2- ESTE BIS DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4436,2016,793,"NOMINACIÓN ""SARGENTO TRÁNSITO GAUNA"""" A CALLE N° 16-ESTE DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4435,2016,792,"NOMINACIÓN ""DR. ROBERTO NEGRE"" A CALLE N° 4-ESTE DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4418,2016,791,"NOMINACIÓN ALFREDO ""POTOTO"" SALINAS A CALLE N° 4-ESTE BIS DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4417,2016,790,"NOMINACIÓN ""JORGE LLORT"" A CALLE N° 18-ESTE DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4416,2016,789,ERRADICACIÓN DE POZOS CIEGOS EN INMUEBLES RESIDENCIALES Y COMERCIALES.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4415,2016,788,REGLAMENTACIÓN PARA EL MANTENIMIENTO DE TERRENOS BALDÍOS.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4396,2016,787,"CREACIÓN DE LA MARCA ""VILLA MERCEDES PRODUCE"", EN EL ÁMBITO DE LA MUNICIPALIDAD DE VILLA MERCEDES."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4395,2016,786,REGLAMENTACIÓN DEL COMERCIO MINORISTA DE MOTOCICLETAS Y CICLOMOTORES.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4375,2016,785,"HOMOLOGACIÓN DEL DECRETO N° 3920/2016- OTORGAR BONO NAVIDEÑO DE $ 2500,00 A PERSONAL DE LA ADMINISTRACIÓN MUNICIPAL Y DE LA EMPRESA OBRAS SANITARIAS MERCEDES."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4359,2016,784,READECUACIÓN MONTOS DE OBRAS- CONVENIO MARCO Y ADENDA FIRMADO CON EL GOBIERNO DE LA PROVINCIA DE SAN LUIS.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4358,2016,783,READECUACIÓN MONTOS DE OBRAS- CONVENIO MARCO Y ADENDA FIRMADO CON EL GOBIERNO DE LA PROVINCIA DE SAN LUIS.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4357,2016,782,"NOMINACIÓN ""JULIO MEDIAVILLA"" A CALLE N° 8-ESTE DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4356,2016,781,"NOMINACIÓN ""JULIO TOSCANO RIVAS"" A CALLE N° 18-ESTE BIS DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4355,2016,780,HOMOLOGACIÓN DECRETO N° 4124/2016 PARA ESTABLECER EXCEPCIÓN AL CÓDIGO DE PLANEAMIENTO URBANO- CONSTRUCCIÓN DE EDIFICIO EN 9 DE JULIO Y AMEGHINO.
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4335,2016,779,"NOMINACIÓN ""DR. CAMILO SAÚL QUIROGA"" A CALLE N° 12-ESTE BIS DEL PLANO CATASTRAL."
http://190.107.120.16:8080/apex/f?p=104:3000:8105332068485:APPLICATION_PROCESS=E1D$ADJUNTO:NO::F104_E1D_TE1D100_ID:4315,2016,778,"AUTORIZAR AL DEM A CELEBRAR CONVENIO DE ADJUDICACIÓN DE INMUEBLE A FAVOR DE LA SRA ALIZEGUI ISABEL REINA, CON DESTINO A CONSTRUCCIÓN DE VIVIENDA FAMILIAR."
